579,GMDDW2430,GMD-DW2430,Wall Cabinets/Mullion Doors,27,GMDDW2430,Timberland Cabinetry,,70.5,130,130,0,0,0,0,0,5,5,0,11,0000-00-00,Mullion Door For WDW2430 (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,0,assets/images/GlassMullionDoor.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-04-21,0,-1,0,0,0,0,,30,15,1,0,0,,0,0
582,GMDDW2730,GMD-DW2730,Wall Cabinets/Mullion Doors,27,GMDDW2730,Timberland Cabinetry,,70.5,130,130,0,0,0,0,0,5,5,0,11,0000-00-00,Mullion Door For Diagonal Wall Cabinet DW2730 (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,0,assets/images/GlassMullionDoor.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-04-21,0,-1,0,0,0,0,,30,15,1,0,0,,0,0
574,GMDW1536,GMD-W1536,Wall Cabinets/Mullion Doors,27,GMDW1536,Timberland Cabinetry,,83.86,100,115,0,0,0,0,0,5,5,0,11,0000-00-00,Mullion Door For W1536 (Glass Not Included),Kitchen Cabinet Mullion Doors,1,0,assets/images/GlassMullionDoor.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-04-21,0,-1,0,0,0,0,,36,15,1,0,0,,0,0
580,GMDDW2436,GMD-DW2436,Wall Cabinets/Mullion Doors,27,GMDDW2436,Timberland Cabinetry,,83.66,130,130,0,0,0,0,0,5,5,0,11,0000-00-00,Mullion Door For WDW2436 (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,0,assets/images/GlassMullionDoor.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-04-21,0,-1,0,0,0,0,,36,15,1,0,0,,0,0
578,GMDW1542,GMD-W1542,Wall Cabinets/Mullion Doors,27,GMDW1542,Timberland Cabinetry,,94.94,125,125,0,0,0,0,0,5,5,0,11,0000-00-00,Mullion Door For W1542 (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,0,assets/images/GlassMullionDoor.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-04-21,0,-1,0,0,0,0,,42,15,1,0,0,,0,0
581,GMDDW2442,GMD-DW2442,Wall Cabinets/Mullion Doors,27,GMDDW2442,Timberland Cabinetry,,94.94,130,130,0,0,0,0,0,5,5,0,11,0000-00-00,Mullion Door For Diagonal Wall Cabinet DW2442 (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,0,assets/images/GlassMullionDoor.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-04-21,0,-1,0,0,0,0,,42,15,1,0,0,,0,0
583,GMDDW2742,GMD-DW2742,Wall Cabinets/Mullion Doors,27,GMDDW2742,Timberland Cabinetry,,94.94,145,145,0,0,0,0,0,5,5,0,11,0000-00-00,Mullion Door For Diagonal Wall Cabinet DW2742 (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,0,assets/images/GlassMullionDoor.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-04-21,0,-1,0,0,0,0,,42,15,1,0,0,,0,0
259,MIEP1830,MIEP1830 Door Panel 18 x 30,Trim & Details/Decorative Door Panels,15,MIEP1830,Timberland Cabinetry,,48.88,70,70,0,0,0,0,0,5,5,0,11,0000-00-00,Matching Base End Panel 18x30,Matching Island End Panel,60,0,assets/images/MTEP.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-09,0,-1,0,0,0,0,1,30,18,1,0,0,,0,0
664,MEP1836,MIEP1836 Door Panel 18 x 36,Trim & Details/Decorative Door Panels,15,MEP1836,Timberland Cabinetry,,65.56,110,110,0,0,0,0,0,5,5,0,11,0000-00-00,Matching Base End Panel 18x36,Matching Island End Panel,60,0,assets/images/MTEP.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-09,0,-1,0,0,0,0,1,36,18,1,0,0,,0,0
665,MEP1842,MEP1842 Door Panel 18 x 42,Trim & Details/Decorative Door Panels,15,MEP1842,Timberland Cabinetry,,66.98,110,110,0,0,0,0,0,5,5,0,11,0000-00-00,Matching Base End Panel 18x42,Matching Island End Panel,60,0,assets/images/MTEP.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-09,0,-1,0,0,0,0,1,42,18,1,0,0,,0,0
572,GMDW1830,GMD-W1830,Wall Cabinets/Mullion Doors,27,GMDW1830,Timberland Cabinetry,,83.19,100,100,0,0,0,0,0,5,5,0,11,0000-00-00,Mullion Door For W1830 (Glass Not Included),Mullion Doors,1,0,assets/images/GlassMullionDoor.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-04-21,0,-1,0,0,0,0,,30,18,1,0,0,,0,0
575,GMDW1836,GMD-W1836,Wall Cabinets/Mullion Doors,27,GMDW1836,Timberland Cabinetry,,97.76,100,115,0,0,0,0,0,5,5,0,11,0000-00-00,Mullion Door For W1836 (Glass Not Included),Kitchen Cabinet Mullion Doors,1,0,assets/images/GlassMullionDoor.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-04-21,0,-1,0,0,0,0,,36,18,1,0,0,,0,0
576,GMDW1842,GMD-W1842,Wall Cabinets/Mullion Doors,27,GMDW1842,Timberland Cabinetry,,106.69,100,125,0,0,0,0,0,5,5,0,11,0000-00-00,Mullion Door For W1842 (Glass Not Included),Mullion Doors,1,0,assets/images/GlassMullionDoor.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-04-21,0,-1,0,0,0,0,,42,18,1,0,0,,0,0
666,MEP2136,MEP2136 Door Panel 21x 36,Trim & Details/Decorative Door Panels,15,MEP2136,Timberland Cabinetry,,73.67,115,115,0,0,0,0,0,5,5,0,11,0000-00-00,Matching Base End Panel 21 x 36,Matching Island End Panel,60,0,assets/images/MTEP.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-09,0,-1,0,0,0,0,1,36,21,1,0,0,,0,0
667,MEP2142,MEP2142 Door Panel 21x 42,Trim & Details/Decorative Door Panels,15,MEP2142,Timberland Cabinetry,,73.32,120,120,0,0,0,0,0,5,5,0,11,0000-00-00,Matching Base End Panel 21 x 42,Matching Island End Panel,60,0,assets/images/MTEP.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-09,0,-1,0,0,0,0,1,42,21,1,0,0,,0,0
732,DHB24,DHB24,Cabinet Accessories,10,DHB24,Timberland Cabinetry,,60,90,90,0,0,0,0,0,10,10,0,11,0000-00-00,Drawer Header For B24BD,Base Cabinet Drawer Header,5,0,assets/images/mtep(1)_thumbnail.jpg,,,,,,,0,0,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-09,0,-1,0,0,0,0,1,5,24,1,0,0,,0,0
755,REFDPNL42,"Decorative Door Panels For 42"" Refrigerator",Trim & Details/Decorative Door Panels,15,REFDPNL42,Timberland Cabinetry,,1100,1650,1650,0,0,0,0,0,5,5,0,11,0000-00-00,"Decorative Door Panels For 42"" Refrigerator Customer Must Provide Dimensions For Panels. Custom Cabinet Lead Times Apply Which Are 6 Weeks.",Matching Tall End Panel,63,0,assets/images/MTEP(1).jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-11-20,0,-1,0,0,0,0,1,84,24,1,0,0,,0,0
799,REFDPNL36,"Decorative Door Panels For 36"" Refrigerator",Trim & Details/Decorative Door Panels,15,REFDPNL36,Timberland Cabinetry,,1100,1250,1250,0,0,0,0,0,5,5,0,11,0000-00-00,"Decorative Door Panels For 36"" Refrigerator Customer Must Provide Dimensions For Panels. Custom Cabinet Lead Times Apply Which Are 6 Weeks. ",Matching Tall End Panel,63,0,assets/images/MTEP(1).jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-11-20,0,-1,0,0,0,0,1,84,24,1,0,0,,0,0
536,MTEP84,MTEP84 Use For 84 Tall x 24 Deep Cabinets 4 Doors Total,Trim & Details/Decorative Door Panels,15,MTEP84,Timberland Cabinetry,,262.26,410,410,0,0,0,0,0,5,5,0,11,0000-00-00,"Includes Two MTEPBTM 49"" Tall and Two MWEP1230 30"" Tall",Matching Tall End Panel,63,0,assets/images/MTEP(1).jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-09,0,-1,0,0,0,0,1,84,24,1,0,0,,0,0
537,MTEP2490,MTEP90 Use For 90 Tall x 24 Deep Cabinets 4 Doors Total,Trim & Details/Decorative Door Panels,15,MTEP2490,Timberland Cabinetry,,270.72,420,420,0,0,0,0,0,5,5,0,11,0000-00-00,"Includes Two MTEPBTM 48"" Tall and Two MWEP1236 36"" Tall",Matching Tall End Panel,63,0,assets/images/MTEP(1).jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-09,0,-1,0,0,0,0,1,90,24,1,0,0,,0,0
538,MTEP96,MTEP96 Use For 96 Tall x 24 Deep Cabinets 4 Doors Total,Trim & Details/Decorative Door Panels,15,MTEP96,Timberland Cabinetry,,281.06,435,435,0,0,0,0,0,5,5,0,11,0000-00-00,"Includes Two MTEPBTM 48"" Tall and Two MWEP1242 42"" Tall",Matching Tall End Panel,63,0,assets/images/MTEP(1).jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-09,0,-1,0,0,0,0,1,96,24,1,0,0,,0,0
241,ABS24,"ABS24 - Arched Base Skirt 4.5""T x 24""W Trimmable 3"" Off Each End",Trim & Details/Valances & Base Skirts,22,ABS24,Timberland Cabinetry,,16.45,25,25,0,0,0,0,0,5,5,0,11,0000-00-00,"24"" Arched Base Skirt",Arched Base Skirt,19,0,assets/images/ABSKT.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,,6,24,1,0,0,,0,0
584,GMDW2430BD,GMD-W2430BD,Wall Cabinets/Mullion Doors,27,GMDW2430BD,Timberland Cabinetry,,124.08,200,200,0,0,0,0,0,5,5,0,11,0000-00-00,2 - Mullion Doors For Wall Cabinet W2430BD (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,0,assets/images/GlassMullionDoor.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-04-21,0,-1,0,0,0,0,,30,24,1,0,0,,0,0
261,MVEP2130,MVEP2130 Use For Vanity Cabinets 21 Deep,Trim & Details/Decorative Door Panels,15,MVEP2130,Timberland Cabinetry,,54.05,75,75,0,0,0,0,0,5,5,0,11,0000-00-00,"Matching Vanity End Panel 21"" x 30""",Matching Vanity End Panel,61,0,assets/images/MTEP(1).jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-09,0,-1,0,0,0,0,1,21,30,1,0,0,,0,0
258,MBEP2430,MBEP2430 Use For Base Cabinets 24 Deep,Trim & Details/Decorative Door Panels,15,MBEP2430,Timberland Cabinetry,,61.1,85,85,0,0,0,0,0,5,5,0,11,0000-00-00,Matching Door Base End Panel 24x30,Matching Base End Panel,62,0,assets/images/MBEP.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-09,0,-1,0,0,0,0,1,24,30,1,0,0,,0,0
570,GMDW1230,GMD-W1230,Wall Cabinets/Mullion Doors,27,GMDW1230,Timberland Cabinetry,,62.04,100,100,0,0,0,0,0,5,5,0,11,0000-00-00,Mullion Door For W1230 (Glass Not Included),Mullion Doors,1,0,assets/images/GlassMullionDoor.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-04-21,0,-1,0,0,0,0,,12,30,1,0,0,,0,0
756,WDPNL,WDPNL Use For Warming Drawer Fronts,Trim & Details/Decorative Door Panels,15,WDPNL,Timberland Cabinetry,,175,350,350,0,0,0,0,0,5,5,0,11,0000-00-00,Warming Drawer Matching Door Panel 24x30 Custom Lead Times Of 6 Weeks (Customer Must Provide Dimensions),Matching Dishwasher End Panel,62,0,assets/images/MBEP.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-09,0,-1,0,0,0,0,1,9,31,1,0,0,,0,0
246,AV31,"AV31 - Arched Valance 7""T x 31""W Trimmable 3"" Off Each End",Trim & Details/Valances & Base Skirts,22,AV31,Timberland Cabinetry,,23.5,35,35,0,0,0,0,0,5,5,0,11,0000-00-00,"31"" Arched Valance Skirt",Arched Valance Skirt,24,0,assets/images/archvalance.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,,6,31,1,0,0,,0,0
243,ABS36,"ABS36 - Arched Base Skirt 4.5""T x 36""W Trimmable 3"" Off Each End",Trim & Details/Valances & Base Skirts,22,ABS36,Timberland Cabinetry,,18.33,35,35,0,0,0,0,0,5,5,0,11,0000-00-00,"36"" Arched Base Skirt",Arched Base Skirt,21,0,assets/images/ABSKT.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,,6,36,1,0,0,,0,0
247,AV37,"AV37 - Arched Valance 7""T x 37""W Trimmable 3"" Off Each End",Trim & Details/Valances & Base Skirts,22,AV37,,,25.38,40,40,0,0,0,0,0,5,5,0,11,0000-00-00,"37"" Arched Valance ",Arched Valance Skirt,25,0,assets/images/archvalance.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,,6,37,1,0,0,,0,0
662,MEP1542,MEP1542 Use For 15 Deep x 42 Tall Cabinets,Trim & Details/Decorative Door Panels,15,MEP1542,Timberland Cabinetry,,63,95,95,0,0,0,0,0,5,5,0,11,0000-00-00,"Matching Door End Panel 14.5"" Wide x 40.75"" Tall Use For 42"" Tall x 15"" Deep Cabinets",Matching Island End Panel,60,0,assets/images/MTEP.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-09,0,-1,0,0,0,0,1,34.75,42,1,0,0,,0,0
244,ABS42,"ABS42 - Arched Base Skirt 4.5""T x 42""W Trimmable 3"" Off Each End",Trim & Details/Valances & Base Skirts,22,ABS42,Timberland Cabinetry,,20.21,40,40,0,0,0,0,0,5,5,0,11,0000-00-00,"42"" Arched Base Skirt",Arched Base Skirt,22,0,assets/images/ABSKT.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,,6,42,1,0,0,,0,0
251,RPAV42,"RPAV42 - Raised Panel Arched Valance 12""T x 42""W Trimmable 1.5"" Off Each End",Trim & Details/Valances & Base Skirts,22,RPAV42,Timberland Cabinetry,,79.9,120,120,0,0,0,0,0,5,5,0,11,0000-00-00,"42"" Raised Panel Roman Arched Valance Trimmable up To 3""",Raised Panel Arch Valance,29,0,assets/images/raisedarchvalance.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,,12,42,1,0,0,,0,0
248,AV43,"AV43 - Arched Valance 7""T x 43""W Trimmable 3"" Off Each End",Trim & Details/Valances & Base Skirts,22,AV43,Timberland Cabinetry,,27.26,45,45,0,0,0,0,0,5,5,0,11,0000-00-00,"43"" Arched Valance ",Arched Valance Skirt,26,0,assets/images/archvalance.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,,6,43,1,0,0,,0,0
245,ABS48,"ABS48 - Arched Base Skirt 4.5""T x 48""W Trimmable 3"" Off Each End",Trim & Details/Valances & Base Skirts,22,ABS48,Timberland Cabinetry,,21.15,40,40,0,0,0,0,0,5,5,0,11,0000-00-00,"48"" Arched Base Skirt",Arched Base Skirt,23,0,assets/images/ABSKT.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,,6,48,1,0,0,,0,0
252,RPAV48,"RPAV48- Raised Panel Arched Valance 12""T x 48""W Trimmable 1.5"" Off Each End",Trim & Details/Valances & Base Skirts,22,RPAV48,Timberland Cabinetry,,96.82,145,145,0,0,0,0,0,5,5,0,11,0000-00-00,"48"" Raised Panel Roman Arched Valance Trimmable Up TO 3""",Raised Panel Arch Valance,30,0,assets/images/raisedarchvalance.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,,12,48,1,0,0,,0,0
249,AV49,"AV49 - Arched Valance 7""T x 49""W Trimmable 3"" Off Each End",Trim & Details/Valances & Base Skirts,22,AV49,Timberland Cabinetry,,29.14,50,50,0,0,0,0,0,5,5,0,11,0000-00-00,"49"" Arched Valance ",Arched Valance Skirt,27,0,assets/images/archvalance.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,,6,49,1,0,0,,0,0
253,RPAV54,"RPAV54- Raised Panel Arched Valance 12""T x 54""W Trimmable 1.5"" Off Each End",Trim & Details/Valances & Base Skirts,22,RPAV54,Timberland Cabinetry,,155.1,235,235,0,0,0,0,0,15,15,0,11,0000-00-00,"54"" Raised Panel Roman Arched Valance Trimmable Up To 3"" ",Raised Panel Arch Valance,31,0,assets/images/raisedarchvalance.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,,12,54,1,0,0,,0,0
254,RPAV60,"RPAV60- Raised Panel Arched Valance 12""T x 60""W Trimmable 1.5"" Off Each End",Trim & Details/Valances & Base Skirts,22,RPAV60,,,188,285,285,0,0,0,0,0,20,20,0,11,0000-00-00,"60"" Raised Panel Roman Arched Valance Trimmable Up To 3""",Raised Panel Arch Valance,32,0,assets/images/raisedarchvalance.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,,12,60,1,0,0,,0,0
566,SHLRH,"SHLR-H - Horizontal Shaker Light Rail 1.5""W x 96""L",Trim & Details/Moldings & Trim,18,SHLRH,,,38.54,60,60,0,0,0,0,0,5,5,0,11,0000-00-00,"Shaker Light Rail 96"" Length ",Moldings,15,0,assets/images/SHLR-V.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,,96,2,2,0,0,,0,0
558,BDSTR-FM,Black Distressed With Mocha Under Tone Door Sample,RTA Cabinet Door Samples,12,BDSTR-FM,Timberland Cabinetry,,20,35,35,0,0,0,0,0,1,1,0,11,0000-00-00,Custom Color Door Samples / Shipping Included In Sample Door Price,Door Sample,85,0,assets/images/Door Colors/Black_Distressed_Mocha.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,1,0,0,0,2015-10-12,0,-1,0,0,0,0,1,17,11,2,0,0,,0,0
672,BDSTR-FG,Black Distressed With Ginger Under Tone Door Sample,RTA Cabinet Door Samples,12,BDSTR-FG,Timberland Cabinetry,,0,35,35,0,0,0,0,0,1,1,0,11,0000-00-00,Custom Color Door Samples / Shipping Included In Sample Door Price,Door Sample,85,0,assets/images/Door Colors/blk_dst.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,1,0,0,0,2015-10-12,0,-1,0,0,0,0,1,17,11,2,0,0,,0,0
385,FBP48965,"FBP4896.50 Finished Plywood 48""W x 96""L x .5"" Thick",Trim & Details/Panels & Toe Kick,20,FBP48965,Timberland Cabinetry,,0,195,195,0,0,0,0,0,51,51,0,11,0000-00-00,"Finished Base Plywood 96"" x 48"" x .50"" ",Finished Plywood,1,0,assets/images/EndPanel.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,1,96,48,2,0,0,,0,0
386,FBP4896.75,"FBP4896.75 Finished Plywood 48""W x 96""L x .75"" Thick",Trim & Details/Panels & Toe Kick,20,FBP4896.75,,,0,220,220,0,0,0,0,0,51,51,0,11,0000-00-00,"Finished Base Plywood 96"" x 48"" x .75"" ",Finished Plywood,1,0,assets/images/EndPanel.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,1,96,48,2,0,0,,0,0
215,FBP4896.25,"FBP4896.25 Finished Plywood 48""W x 96""L x .25"" Thick",Trim & Details/Panels & Toe Kick,20,FBP4896.25,Timberland Cabinetry,,117.03,175,175,0,0,0,0,0,51,51,0,11,0000-00-00,"Finished Base Plywood 96"" x 48"" x .25""  ",Finished Plywood,1,0,assets/images/EndPanel.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,,96,48,2,0,0,,0,0
697,TCP,Traditional Corner Post,"Posts, Corbels & Onlays",11,TCP,Timberland Cabinetry,,75,130,130,0,0,0,0,0,0,0,0,1,0000-00-00,"Traditional Corner Post 2-3/4"" x 2-3/4"" x 35-1/2",Cabinet Corner Post,0,0,assets/images/TraditionalCornerPost.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2014-01-27,0,-1,0,0,0,0,,35,3,3,0,0,,0,0
698,CCP,Grape Corner Post,"Posts, Corbels & Onlays",11,GCP,Timberland Cabinetry,,75,130,130,0,0,0,0,0,0,0,0,1,0000-00-00,"Grape Corner Post 2-3/4"" x 2-3/4"" x 35-1/2""",Cabinet Corner Post,0,0,assets/images/GrapeCornerPost.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2014-01-27,0,-1,0,0,0,0,,35,3,3,0,0,,0,0
699,ACP,Acanthus Corner Post,"Posts, Corbels & Onlays",11,ACP,Timberland Cabinetry,,75,130,130,0,0,0,0,0,8,8,0,1,0000-00-00,"Acanthus Corner Post 2-3/4"" x 2-3/4"" x 35-1/2""",Cabinet Corner Post,0,0,assets/images/AcanthusCornerPost.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-08-21,0,-1,0,0,0,0,,35,3,3,0,0,,0,0
700,SRP,Split Reeded Post,"Posts, Corbels & Onlays",11,SRP,Timberland Cabinetry,,75,130,130,0,0,0,0,0,0,0,0,1,0000-00-00,"Wood Post with Reed Pattern (Island Leg). 3-1/2"" x 1-3/4"" x 35-1/2"". (P2 Split in Half)",Cabinet Corner Post,0,0,assets/images/SplitReededPost.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2014-01-27,0,-1,0,0,0,0,,35,3,3,0,0,,0,0
701,STP,Split Turned Post,"Posts, Corbels & Onlays",11,STP,Timberland Cabinetry,,75,130,130,0,0,0,0,0,0,0,0,1,0000-00-00,"Turned Wood Post (Island Leg). 3-1/2"" x 1-3/4"" x 35-1/2"". (P1 Split in Half)",Cabinet Wood Post,0,0,assets/images/SplitTurnedWoodPost.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2014-01-27,0,-1,0,0,0,0,,35,3,3,0,0,,0,0
798,CRM96,Reeded Column Molding Half Round,"Posts, Corbels & Onlays",11,CRM96,Timberland Cabinetry,,75,140,140,0,0,0,0,0,5,5,0,1,0000-00-00,"2-1/2"" Column Moulding Half Round Reed Pattern Species: Hard Maple Sold in 96"" Pieces",Cabinet Wood Post,0,0,assets/images/cmr250pop-96.jpg,,,,,,,0,2,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-11,0,-1,0,0,0,0,,96,3,3,0,0,,0,0
704,SBFOOT,Shaker Bunn Foot,"Posts, Corbels & Onlays",11,SBFOOT,Timberland Cabinetry,,55,95,95,0,0,0,0,0,0,1,0,1,0000-00-00,"Shaker Style Bunn Foot. 3-1/2"" x 4-1/2"".",Cabinet Bunn Foot,0,0,assets/images/SHBF.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2014-01-27,0,-1,0,0,0,0,,5,5,3,0,0,,0,0
751,LasyDaisy32,Lazy Daisy Single Tray For SCB36 (COPY),Cabinet Accessories,10,LasyDaisy32,,,75,145,145,0,0,0,0,0,10,10,0,11,0000-00-00,Lazy Daisy Tray For SCB36,Square Corner Base Cabinet;lazy susan,36,0,assets/images/LazySusanTray.jpg,,,,,,,0,0,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0000-00-00,,0,,0,0,0,0,0,0,0,2014-05-23,0,-1,0,0,0,0,,30,24,3,0,0,,0,0
37,BC39,BC39,Base Cabinets/Corner Base Cabinets,33,BC39,Timberland Cabinetry,,136.77,235,235,0,0,0,0,0,100,100,0,11,0000-00-00,"Blind Corner Base Cabinet 39"" Wide x 34.5"" Tall",Blind Corner Base Cabinet,30,0,assets/images/2010CabinetImages/BC45.jpg,,,,,,,0,39,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-09-09,0,-1,0,0,0,0,1,36,39,3,0,0,,0,0
289,CCM,"CCM - Classic Crown Molding 4.25""Wide x 3""Up x 3""Out x 96""Long ",Trim & Details/Moldings & Trim,18,CCM,Timberland Cabinetry,,0,95,95,0,0,0,0,0,5,5,0,11,0000-00-00,"Classic Crown Molding 96"" Length   ",Moldings,14,0,assets/images/CCM.jpg,,,,,,,0,0,,,,,,,,0000-00-00,,0,,0,0,0,0,0,0,0,2015-12-02,0,-1,0,0,0,0,1,96,4,4,0,0,,0,0
